       version             X             Z     num logTs      logT min      logT max      del logT     num logQs      logQ min      logQ max      del logQ
            11        0.4000        0.6000       201            2.0000        6.0000        0.0200       241           -6.0000        6.0000        0.0500

       logQ = logRho - 2*logT + 12
       -6.000000

logT   logPgas      logE      logS       chiRho         chiT           Cp           Cv      dE_dRho        dS_dT      dS_dRho      mu  log_free_e   gamma1    gamma3   grad_ad       eta
2.56   1.80019  11.35701   8.69322  1.14447E+00  8.50116E-01  1.00858E+08  1.09999E+08  9.46125E+16  3.02963E+05 -1.47799E+15  4.64326 -99.00000   1.04936   0.88812   0.12804 -236.74724
2.58   1.81990  11.35919   8.70305  1.18131E+00  1.16367E+00  7.57608E+07  9.33447E+07 -1.08110E+17  2.45522E+05 -2.02176E+15  4.64326 -99.00000   0.95878   0.80877   0.22590 -236.81631
2.60   1.84758  11.36127   8.70649  1.13876E+00  1.59894E+00  4.96601E+07  1.29493E+08 -4.21658E+17  3.25272E+05 -2.82755E+15  4.64326 -99.00000   0.43671   0.56093   0.50000 -236.88539
2.62   1.88031  11.36329   8.70295  1.04538E+00  1.55480E+00  2.70841E+08  3.15766E+08 -4.21162E+17  7.57469E+05 -2.83131E+15  4.64326 -99.00000   0.89665   0.90434   0.10000 -236.95447
2.64   1.90724  11.36534   8.70126  9.94762E-01  1.10758E+00  4.12027E+07  9.35657E+07 -8.68936E+16  2.14347E+05 -2.04934E+15  4.64326 -99.00000   0.43805   0.49737   0.50000 -237.02354
2.66   1.92407  11.36746   8.70524  1.02227E+00  6.23040E-01  7.07016E+07  7.80716E+07  3.16497E+17  1.70802E+05 -1.14443E+15  4.64326 -99.00000   0.92577   0.84511   0.15834 -237.09262
2.68   1.93602  11.36969   8.71288  1.10157E+00  6.67759E-01  4.88113E+07  5.56715E+07  2.86730E+17  1.16314E+05 -1.20404E+15  4.64326 -99.00000   0.96583   0.79672   0.22393 -237.16170
2.70   1.95417  11.37201   8.71878  1.13494E+00  1.20492E+00  4.72453E+07  7.58857E+07 -1.84399E+17  1.51412E+05 -2.16338E+15  4.64326 -99.00000   0.70659   0.64451   0.40346 -237.23077
2.72   1.98186  11.37446   8.72017  1.06985E+00  1.43753E+00  4.91117E+07  1.32012E+08 -4.19631E+17  2.51543E+05 -2.62710E+15  4.64326 -99.00000   0.39801   0.53264   0.50000 -237.29987
2.74   2.00864  11.37709   8.72014  1.00845E+00  1.20409E+00  4.43280E+07  1.08647E+08 -2.08191E+17  1.97705E+05 -2.23513E+15  4.64326 -99.00000   0.41145   0.50419   0.50000 -237.36894
2.76   2.02945  11.37997   8.72050  1.00230E+00  8.94214E-01  3.31833E+07  5.97958E+07  1.13208E+17  1.03913E+05 -1.66299E+15  4.64326 -99.00000   0.55622   0.50115   0.50000 -237.43802
2.78   2.04569  11.38310   8.72283  1.04300E+00  7.54762E-01  3.16963E+07  4.47720E+07  2.72448E+17  7.43030E+04 -1.39157E+15  4.64326 -99.00000   0.73839   0.59642   0.42093 -237.50710
2.80   2.06035  11.38649   8.72939  1.10275E+00  7.23805E-01  4.22135E+07  5.07706E+07  3.17370E+17  8.04659E+04 -1.31817E+15  4.64326 -99.00000   0.91689   0.74322   0.28317 -237.57617
2.82   2.07596  11.39012   8.73949  1.15456E+00  8.89080E-01  3.92105E+07  5.13330E+07  1.32122E+17  7.76957E+04 -1.60289E+15  4.64326 -99.00000   0.88190   0.69333   0.35407 -237.64525
2.84   2.09750  11.39399   8.74395  1.15387E+00  1.28571E+00  4.03197E+07  7.79636E+07 -3.57627E+17  1.12692E+05 -2.32618E+15  4.64326 -99.00000   0.59673   0.56667   0.50000 -237.71432
2.86   2.12698  11.39810   8.73724  1.08163E+00  1.57903E+00  2.69952E+08  3.12072E+08 -7.75675E+17  4.30780E+05 -2.91990E+15  4.64326 -99.00000   0.93565   0.90755   0.10000 -237.78340
2.88   2.15670  11.40245   8.72755  1.00920E+00  1.33617E+00  2.50373E+08  2.88181E+08 -4.82238E+17  3.79896E+05 -2.52675E+15  4.64326 -98.42944   0.87680   0.90091   0.10000 -236.53871
2.90   2.17918  11.40701   8.72307  9.95839E-01  8.91901E-01  1.70334E+08  1.87168E+08  1.63304E+17  2.35630E+05 -1.69626E+15  4.64326 -99.00000   0.90628   0.89958   0.10000 -237.92155
2.92   2.19415  11.41181   8.72426  1.05067E+00  7.03375E-01  5.79178E+07  6.72257E+07  4.63831E+17  8.08231E+04 -1.32232E+15  4.64326 -99.00000   0.90519   0.79318   0.21730 -237.99063
2.94   2.21073  11.41695   8.72605  1.10864E+00  1.02537E+00  4.05382E+07  6.28515E+07 -4.12102E+16  7.21632E+04 -1.91252E+15  4.64326 -99.00000   0.71506   0.61615   0.42555 -238.05971
2.96   2.23643  11.42258   8.72509  1.08744E+00  1.47955E+00  2.57130E+08  2.93902E+08 -8.26543E+17  3.22258E+05 -2.79614E+15  4.64326 -93.76129   0.95138   0.90804   0.10000 -226.06622
2.98   2.26570  11.42840   8.72531  1.02480E+00  1.37559E+00  2.59148E+08  2.98208E+08 -6.92480E+17  3.12262E+05 -2.65574E+15  4.64326 -75.98950   0.89057   0.90242   0.10000 -185.21425
3.00   2.28981  11.43387   8.73184  9.94321E-01  1.01475E+00  1.98901E+08  2.21651E+08 -2.87439E+16  2.21651E+05 -1.97772E+15  4.64326 -53.47684   0.89227   0.89943   0.10000 -133.44598
3.02   2.30764  11.43896   8.74431  1.02793E+00  8.42623E-01  1.31230E+08  1.45263E+08  3.19583E+17  1.38725E+05 -1.63409E+15  4.64325 -30.94644   0.92863   0.88215   0.12114  -81.63690
3.04   2.32583  11.44517   8.75359  1.07904E+00  1.01546E+00  4.86939E+07  7.21941E+07 -3.27331E+16  6.58418E+04 -1.96107E+15  4.64325 -13.17994   0.72780   0.65411   0.37323  -40.79712
3.06   2.34841  11.45376   8.75292  1.05534E+00  1.18230E+00  2.17646E+08  2.43494E+08 -4.06629E+17  2.12075E+05 -2.29690E+15  4.64327  -4.74677   0.94331   0.90524   0.10000  -21.44810
3.08   2.37076  11.46195   8.74814  1.03315E+00  1.03236E+00  1.95175E+08  2.16072E+08 -7.59867E+16  1.79721E+05 -2.01645E+15  4.64327  -4.99900   0.93323   0.90321   0.10000  -22.09796
3.10   2.38979  11.46480   8.74767  1.09482E+00  8.86083E-01  1.57731E+08  1.70321E+08  2.79495E+17  1.35291E+05 -1.72687E+15  4.64321  -8.07136   1.01389   0.90866   0.10000  -29.24140
3.12   2.40986  11.46317   8.75360  1.22862E+00  1.24737E+00  1.97898E+08  2.15724E+08 -6.35627E+17  1.63643E+05 -2.43140E+15  4.64305  -9.14508   1.12709   0.91861   0.10000  -31.78281
3.14   2.44009  11.47021   8.76166  1.22698E+00  1.58521E+00  1.41489E+08  1.75083E+08 -1.61214E+18  1.26837E+05 -3.16355E+15  4.64289  -8.49479   0.99155   0.85148   0.18223  -30.35455
3.16   2.46048  11.49387   8.77067  7.00075E-01  5.87827E-01  6.03879E+07  9.05521E+07  1.19003E+18  6.26467E+04 -1.17416E+15  4.64282  -7.63634   0.46687   0.60328   0.27774  -28.44697
3.18   2.55491  11.51499   8.76854  6.39259E-01  1.00000E-01  7.08374E+06  8.07129E+06  3.22962E+18  5.09264E+03 -2.26417E+14  4.64111  -7.66133   0.56104   0.21784   0.50000  -28.64265
3.20   2.55491  11.51499   8.76854  6.39259E-01  1.00000E-01  7.08374E+06  8.07129E+06  3.22962E+18  5.09264E+03 -2.26417E+14  4.64111  -7.66133   0.56104   0.21784   0.50000  -28.64265
3.22   2.54665  11.50515   8.76836  1.72722E-01  1.00000E-01  1.22830E+08  1.84763E+08  3.16880E+18  1.11331E+05 -2.12154E+14  4.63782  -8.37316   0.11482   0.42103   0.10000  -30.35079
3.24   2.54665  11.50515   8.76836  1.72722E-01  1.00000E-01  1.22830E+08  1.84763E+08  3.16880E+18  1.11331E+05 -2.12154E+14  4.63782  -8.37316   0.11482   0.42103   0.10000  -30.35079
3.26   2.53891  11.57691   8.75912  1.55378E-01  1.00000E-01  1.16821E+08  1.99424E+08  3.11282E+18  1.04659E+05 -1.81515E+14  4.60606  -8.00987   0.09102   0.35641   0.10000  -29.72151
3.28   2.53891  11.57691   8.75912  1.55378E-01  1.00000E-01  1.16821E+08  1.99424E+08  3.11282E+18  1.04659E+05 -1.81515E+14  4.60606  -8.00987   0.09102   0.35641   0.10000  -29.72151
3.30   2.61508  11.59435   8.78229  1.09748E+00  2.00000E+00  3.76451E+08  4.51407E+08 -4.12170E+18  2.26239E+05 -4.13149E+15  4.57861 -22.37201   0.91525   0.90888   0.10000  -62.86064
3.32   2.61508  11.59435   8.78229  1.09748E+00  2.00000E+00  3.76451E+08  4.51407E+08 -4.12170E+18  2.26239E+05 -4.13149E+15  4.57861 -22.37201   0.91525   0.90888   0.10000  -62.86064
3.34   2.61508  11.59435   8.78229  1.09748E+00  2.00000E+00  3.76451E+08  4.51407E+08 -4.12170E+18  2.26239E+05 -4.13149E+15  4.57861 -22.37201   0.91525   0.90888   0.10000  -62.86064
3.36   2.69390  11.59163   8.80951  1.76109E-01  1.00000E-01  1.09174E+08  1.61127E+08  2.93862E+18  7.71202E+04 -1.56279E+14  4.53196 -54.63066   0.11933   0.43217   0.10000 -137.00078
3.38   2.99327  11.93987   8.93568  5.89537E-01  2.00000E+00  1.26994E+09  2.99127E+09 -9.84613E+18  1.13725E+06 -7.48679E+15  3.54061 -23.73635   0.25029   0.83038   0.10000  -66.41662
3.40   2.99327  11.93987   8.93568  5.89537E-01  2.00000E+00  1.26994E+09  2.99127E+09 -9.84613E+18  1.13725E+06 -7.48679E+15  3.54061 -23.73635   0.25029   0.83038   0.10000  -66.41662
3.42   2.99327  11.93987   8.93568  5.89537E-01  2.00000E+00  1.26994E+09  2.99127E+09 -9.84613E+18  1.13725E+06 -7.48679E+15  3.54061 -23.73635   0.25029   0.83038   0.10000  -66.41662
3.44   2.99327  11.93987   8.93568  5.89537E-01  2.00000E+00  1.26994E+09  2.99127E+09 -9.84613E+18  1.13725E+06 -7.48679E+15  3.54061 -23.73635   0.25029   0.83038   0.10000  -66.41662
3.46   3.07789  12.05910   8.99132  4.06000E-01  1.00000E-01  2.67676E+07  3.48347E+07  1.07680E+19  1.20785E+04 -4.14851E+14  2.97052   1.22138   0.31198   0.05978   0.38173   -9.08743
3.48   3.07789  12.05910   8.99132  4.06000E-01  1.00000E-01  2.67676E+07  3.48347E+07  1.07680E+19  1.20785E+04 -4.14851E+14  2.97052   1.22138   0.31198   0.05978   0.38173   -9.08743
3.50   3.15630  12.10086   8.99262  6.75932E-01  1.00000E-01  1.19516E+07  1.34203E+07  1.02457E+19  4.24387E+03 -3.59998E+14  2.57284  -6.16710   0.60196   0.26028   0.50000  -26.12311
3.52   3.13622  12.08790   8.99854  1.29571E-01  1.00000E-01  2.90877E+08  7.19358E+08  1.02437E+19  2.17243E+05 -3.43728E+14  2.48501  -8.06243   0.05239   0.22822   0.10000  -30.57937
3.54   3.13622  12.08790   8.99854  1.29571E-01  1.00000E-01  2.90877E+08  7.19358E+08  1.02437E+19  2.17243E+05 -3.43728E+14  2.48501  -8.06243   0.05239   0.22822   0.10000  -30.57937
3.56   3.13622  12.08790   8.99854  1.29571E-01  1.00000E-01  2.90877E+08  7.19358E+08  1.02437E+19  2.17243E+05 -3.43728E+14  2.48501  -8.06243   0.05239   0.22822   0.10000  -30.57937
3.58   3.29747  12.14749   8.99207  6.46182E-01  2.00000E+00  5.79380E+08  5.62091E+10 -1.31059E+19  1.34836E+07 -6.28779E+15  2.40929  -6.08400   0.00666   0.68024   0.20662  -26.25413
3.60   3.28095  12.17901   8.99680  5.82248E-01  1.52966E+00  1.14931E+09  2.09425E+09 -1.01145E+19  4.79765E+05 -6.69182E+15  2.40899  -5.65503   0.31953   0.82825   0.10000  -25.54270
3.62   3.28095  12.17901   8.99680  5.82248E-01  1.52966E+00  1.14931E+09  2.09425E+09 -1.01145E+19  4.79765E+05 -6.69182E+15  2.40899  -5.65503   0.31953   0.82825   0.10000  -25.54270
3.64   3.28095  12.17901   8.99680  5.82248E-01  1.52966E+00  1.14931E+09  2.09425E+09 -1.01145E+19  4.79765E+05 -6.69182E+15  2.40899  -5.65503   0.31953   0.82825   0.10000  -25.54270
3.66   3.30034  12.20664   9.01154  6.38283E-01  3.98708E-01  2.67953E+08  2.97615E+08  1.20067E+19  6.51111E+04 -1.74178E+15  2.40903  -5.22285   0.57467   0.84045   0.10184  -24.61663
3.68   3.29974  12.21943   9.02737  7.58591E-01  1.00000E-01  1.09840E+07  1.20291E+07  1.79465E+19  2.51324E+03 -4.16617E+14  2.40828  -4.84796   0.69268   0.34088   0.50000  -23.82249
3.70   3.28903  12.14547   9.01697  9.88799E-01  1.00000E-01  3.92578E+07  3.96635E+07  1.75096E+19  7.91391E+03 -3.88181E+14  2.40749  -4.51117   0.97869   0.89887   0.10000  -23.11609
3.72   3.28209  11.99553   8.96775  1.40171E+00  1.00000E-01  2.60273E+07  2.61604E+07  1.72317E+19  4.98476E+03 -3.64827E+14  2.40718  -4.19334   1.39457   0.92866   0.10000  -22.45334
3.74   3.27924  12.01013   8.96185  2.00000E+00  1.00000E-01  1.73067E+07  1.73501E+07  1.71194E+19  3.15720E+03 -3.46135E+14  2.40688  -3.88930   1.99500   0.95000   0.10000  -21.82234
3.76   3.26871  12.54398   9.10146  2.00000E+00  1.00000E-01  1.61316E+07  1.61720E+07  1.67089E+19  2.81037E+03 -3.22631E+14  2.40587  -3.59743   1.99500   0.95000   0.10000  -21.21936
3.78   3.30819  13.03694   9.21778  2.00000E+00  2.00000E+00  6.74866E+07  8.99822E+07 -2.03324E+19  1.49333E+04 -6.74866E+15  2.40396  -3.31683   1.50000   0.75000   0.50000  -20.64233
3.80   3.38724  12.20846   9.01677  1.07751E+00  2.00000E+00  7.17543E+08  8.66872E+08 -2.43915E+19  1.37390E+05 -7.73160E+15  2.40146  -3.04734   0.89190   0.90719   0.10000  -20.09088
3.82   3.45223  11.69401   8.74343  7.31424E-01  2.00000E+00  9.28108E+08  1.75865E+09 -2.83288E+19  2.66183E+05 -8.57547E+15  2.39818  -2.78878   0.38600   0.82729   0.12633  -19.56459
3.84   3.48921  11.74301   8.79553  6.31672E-01  1.35122E+00  9.53759E+08  1.44213E+09 -1.08338E+19  2.08451E+05 -6.02463E+15  2.39161  -2.54074   0.41776   0.84169   0.10000  -19.06254
3.86   3.50905  14.12558   9.45075  6.82404E-01  6.89053E-01  4.50046E+08  5.28204E+08  1.00400E+19  7.29124E+04 -3.07113E+15  2.37870  -2.30274   0.58143   0.85346   0.10000  -18.58361
3.88   3.51697  16.91612  10.09157  8.64555E-01  1.00000E-01  1.00279E+07  1.07467E+07  2.95946E+19  1.41670E+03 -4.33481E+14  2.35665  -2.07395   0.80672   0.42167   0.50000  -18.12589
3.90   3.50503  12.22485   9.03872  1.07611E+00  1.00000E-01  3.74259E+07  3.77519E+07  2.87919E+19  4.75269E+03 -4.02743E+14  2.32286  -1.85317   1.06681   0.90707   0.10000  -17.68660
3.92   3.48241  11.73992   8.18536  1.07744E+00  1.00000E-01  2.35799E+07  2.38755E+07  2.73311E+19  2.87047E+03 -3.65102E+14  2.27424  -1.63985   1.06410   0.86662   0.14371  -17.26448
3.94   3.51976  11.75750   8.19348  9.76178E-01  2.00000E+00  7.78508E+08  9.85303E+08 -3.30950E+19  1.13128E+05 -7.59962E+15  2.20572  -1.43607   0.77130   0.89756   0.10000  -16.86435
3.96   3.73707  16.69842  10.01479  1.18841E+00  2.00000E+00  1.00724E+09  1.17341E+09 -5.45844E+19  1.28662E+05 -1.19701E+16  2.11189  -1.24455   1.02011   0.91585   0.10000  -16.49242
3.98   3.73707  16.69842  10.01479  1.18841E+00  2.00000E+00  1.00724E+09  1.17341E+09 -5.45844E+19  1.28662E+05 -1.19701E+16  2.11189  -1.24455   1.02011   0.91585   0.10000  -16.49242
4.00   3.91235  13.04589   9.21137  1.44664E-01  1.00000E-01  5.39490E+08  1.03318E+09  7.35508E+19  9.86676E+04 -7.80450E+14  1.69749  -0.75775   0.07554   0.30874   0.10000  -15.57875
4.02   3.91235  13.04589   9.21137  1.44664E-01  1.00000E-01  5.39490E+08  1.03318E+09  7.35508E+19  9.86676E+04 -7.80450E+14  1.69749  -0.75775   0.07554   0.30874   0.10000  -15.57875
4.04   3.88416  12.97382   9.20125  3.50160E-01  1.00000E-01  1.99476E+08  2.17190E+08  6.89287E+19  1.98079E+04 -6.98486E+14  1.55068  -0.63573   0.32160   0.71442   0.10000  -15.36687
4.06   3.88416  12.97382   9.20125  3.50160E-01  1.00000E-01  1.99476E+08  2.17190E+08  6.89287E+19  1.98079E+04 -6.98486E+14  1.55068  -0.63573   0.32160   0.71442   0.10000  -15.36687
4.08   3.94444  12.94769   9.20882  8.15318E-01  2.00000E+00  1.79533E+09  2.56794E+09 -8.79916E+19  2.13592E+05 -1.46376E+16  1.35665  -0.49040   0.57002   0.87735   0.10000  -15.17040
4.10   3.94444  12.94769   9.20882  8.15318E-01  2.00000E+00  1.79533E+09  2.56794E+09 -8.79916E+19  2.13592E+05 -1.46376E+16  1.35665  -0.49040   0.57002   0.87735   0.10000  -15.17040
4.12   3.94444  12.94769   9.20882  8.15318E-01  2.00000E+00  1.79533E+09  2.56794E+09 -8.79916E+19  2.13592E+05 -1.46376E+16  1.35665  -0.49040   0.57002   0.87735   0.10000  -15.17040
4.14   4.07878  12.91637   9.24183  6.28666E-01  6.19923E-01  1.63578E+08  7.58269E+08  4.55668E+19  5.24594E+04 -5.14179E+15  1.24744  -0.41298   0.13562   0.20466   0.50000  -15.26844
4.16   4.07878  12.91637   9.24183  6.28666E-01  6.19923E-01  1.63578E+08  7.58269E+08  4.55668E+19  5.24594E+04 -5.14179E+15  1.24744  -0.41298   0.13562   0.20466   0.50000  -15.26844
4.18   4.09148  12.94449   9.24004  6.75785E-01  7.71539E-01  1.86233E+08  1.19931E+09  2.82026E+19  7.92376E+04 -6.29266E+15  1.24321  -0.40994   0.10494   0.26012   0.50000  -15.33052
4.20   4.09148  12.94449   9.24004  6.75785E-01  7.71539E-01  1.86233E+08  1.19931E+09  2.82026E+19  7.92376E+04 -6.29266E+15  1.24321  -0.40994   0.10494   0.26012   0.50000  -15.33052
4.22   4.20939  12.97495   9.23330  7.45862E-01  1.35417E+00  3.63078E+08  1.05312E+10 -3.78969E+19  6.34566E+05 -8.73102E+15  1.24229  -0.40941   0.02571   0.46820   0.39665  -15.26022
4.24   4.18577  12.99212   9.24582  6.53419E-01  3.16720E-01  8.17117E+07  1.29888E+08  1.04802E+20  7.13785E+03 -2.66960E+15  1.23830  -0.40649   0.41106   0.23479   0.50000  -15.59888
4.26   4.18577  12.99212   9.24582  6.53419E-01  3.16720E-01  8.17117E+07  1.29888E+08  1.04802E+20  7.13785E+03 -2.66960E+15  1.23830  -0.40649   0.41106   0.23479   0.50000  -15.59888
4.28   4.18698  12.96074   9.24501  7.67210E-01  1.00000E-01  1.05211E+08  1.07029E+08  1.38426E+20  5.61698E+03 -8.07189E+14  1.23746  -0.40589   0.75418   0.86966   0.10000  -15.66657
4.30   4.17927  12.97041   9.24745  9.99078E-01  1.00000E-01  1.63183E+07  1.71147E+07  1.35992E+20  8.57769E+02 -7.57308E+14  1.23683  -0.40544   0.95258   0.53506   0.46451  -15.73462
4.32   4.16589  13.06687   9.25646  1.24907E+00  1.00000E-01  1.85569E+07  1.89239E+07  1.31867E+20  9.05754E+02 -7.01282E+14  1.23613  -0.40493   1.22485   0.75778   0.30255  -15.80253
4.34   4.15898  13.18426   9.26462  1.26785E+00  1.00000E-01  1.03979E+07  1.07317E+07  1.29786E+20  4.90533E+02 -6.59150E+14  1.23547  -0.40446   1.22842   0.60563   0.50000  -15.87051
4.36   4.22411  13.11096   9.25410  1.59541E+00  2.00000E+00  8.75532E+08  9.50194E+08 -1.52797E+20  4.14775E+04 -1.33397E+16  1.23541  -0.40441   1.47005   0.93732   0.10000  -15.89344
4.38   4.32906  13.02191   9.24534  1.28286E+00  1.88750E+00  2.27930E+08  5.34363E+08 -1.43626E+20  2.22760E+04 -1.27336E+16  1.23562  -0.40456   0.54720   0.61025   0.50000  -15.87076
4.40   4.38540  13.01321   9.24705  9.94201E-01  1.57533E+00  7.59511E+08  1.02000E+09 -8.81685E+19  4.06068E+04 -9.61104E+15  1.23552  -0.40449   0.74030   0.83883   0.16024  -15.84756
4.42   4.45864  13.02306   9.24860  7.58543E-01  1.31128E+00  4.81199E+08  1.36816E+09 -4.69671E+19  5.20159E+04 -7.52208E+15  1.23552  -0.40449   0.26679   0.62498   0.28447  -15.82454
4.44   4.51676  13.03251   9.24834  8.52334E-01  8.92968E-01  1.86625E+08  4.09301E+08  1.53559E+19  1.48608E+04 -4.65151E+15  1.23540  -0.40440   0.38863   0.48072   0.44260  -15.80131
4.46   4.56950  13.04138   9.24783  9.63660E-01  9.01927E-01  1.83309E+08  2.97817E+08  1.32145E+19  1.03264E+04 -4.21378E+15  1.23524  -0.40429   0.59314   0.58919   0.39588  -15.77803
4.48   4.62877  13.05094   9.24788  1.03400E+00  1.05480E+00  2.68079E+08  3.77893E+08 -7.03951E+18  1.25132E+04 -4.48686E+15  1.23514  -0.40422   0.73352   0.71513   0.29455  -15.75484
4.50   4.69061  13.06104   9.24817  9.95448E-01  1.05343E+00  2.78038E+08  4.05616E+08 -6.58246E+18  1.28267E+04 -4.10409E+15  1.23507  -0.40417   0.68235   0.70278   0.29586  -15.73169
4.52   4.75176  13.07137   9.24849  9.94054E-01  1.06763E+00  2.85553E+08  4.17919E+08 -7.97839E+18  1.26210E+04 -3.80345E+15  1.23498  -0.40411   0.67921   0.70510   0.29314  -15.70852
4.54   4.81280  13.08189   9.24883  9.93779E-01  1.06302E+00  2.85193E+08  4.16588E+08 -7.11620E+18  1.20145E+04 -3.46212E+15  1.23490  -0.40404   0.68033   0.70513   0.29303  -15.68535
4.56   4.87387  13.09269   9.24917  9.94378E-01  1.06619E+00  2.86536E+08  4.18921E+08 -7.15568E+18  1.15380E+04 -3.17474E+15  1.23481  -0.40398   0.68014   0.70527   0.29307  -15.66218
4.58   4.93497  13.10382   9.24951  9.94567E-01  1.06703E+00  2.88258E+08  4.20962E+08 -6.93783E+18  1.10724E+04 -2.90502E+15  1.23472  -0.40392   0.68104   0.70617   0.29224  -15.63901
4.60   4.99609  13.11522   9.24986  9.94363E-01  1.06702E+00  2.89239E+08  4.22352E+08 -6.64232E+18  1.06090E+04 -2.65622E+15  1.23464  -0.40386   0.68097   0.70629   0.29205  -15.61585
4.62   5.05721  13.12690   9.25021  9.94347E-01  1.06759E+00  2.90716E+08  4.24236E+08 -6.41346E+18  1.01767E+04 -2.43006E+15  1.23455  -0.40380   0.68140   0.70686   0.29148  -15.59268
4.64   5.11834  13.13886   9.25057  9.94066E-01  1.06814E+00  2.92143E+08  4.26238E+08 -6.19117E+18  9.76455E+03 -2.22316E+15  1.23447  -0.40373   0.68133   0.70722   0.29104  -15.56951
4.66   5.17948  13.15111   9.25093  9.94299E-01  1.06928E+00  2.93661E+08  4.28231E+08 -6.02723E+18  9.36867E+03 -2.03504E+15  1.23438  -0.40367   0.68185   0.70779   0.29054  -15.54634
4.68   5.24064  13.16363   9.25130  9.94214E-01  1.06949E+00  2.94840E+08  4.29815E+08 -5.78883E+18  8.98012E+03 -1.86132E+15  1.23430  -0.40361   0.68200   0.70807   0.29024  -15.52317
4.70   5.30178  13.17640   9.25167  9.94142E-01  1.06848E+00  2.95241E+08  4.30318E+08 -5.46207E+18  8.58598E+03 -1.70039E+15  1.23421  -0.40355   0.68208   0.70794   0.29035  -15.50000
4.72   5.36291  13.18939   9.25204  9.94184E-01  1.06786E+00  2.95730E+08  4.30964E+08 -5.18213E+18  8.21185E+03 -1.55392E+15  1.23412  -0.40349   0.68221   0.70785   0.29045  -15.47684
4.74   5.42404  13.20264   9.25242  9.94052E-01  1.06866E+00  2.97244E+08  4.33050E+08 -5.02041E+18  7.88022E+03 -1.42195E+15  1.23404  -0.40342   0.68231   0.70829   0.28998  -15.45367
4.76   5.48519  13.21617   9.25280  9.93855E-01  1.07044E+00  2.99366E+08  4.36033E+08 -4.93195E+18  7.57739E+03 -1.30242E+15  1.23396  -0.40336   0.68235   0.70899   0.28922  -15.43050
4.78   5.54637  13.23001   9.25319  9.94017E-01  1.07188E+00  3.01190E+08  4.38459E+08 -4.81940E+18  7.27662E+03 -1.19267E+15  1.23387  -0.40330   0.68282   0.70967   0.28859  -15.40734
4.80   5.60758  13.24410   9.25358  9.93984E-01  1.07240E+00  3.02531E+08  4.40293E+08 -4.64864E+18  6.97818E+03 -1.09129E+15  1.23379  -0.40324   0.68298   0.70999   0.28826  -15.38418
4.82   5.66878  13.25841   9.25398  9.93905E-01  1.07206E+00  3.03328E+08  4.41399E+08 -4.43056E+18  6.68085E+03 -9.97704E+14  1.23371  -0.40318   0.68301   0.71000   0.28823  -15.36101
4.84   5.72999  13.27297   9.25438  9.94187E-01  1.07254E+00  3.04200E+08  4.42659E+08 -4.27144E+18  6.39837E+03 -9.12855E+14  1.23362  -0.40312   0.68321   0.71006   0.28825  -15.33785
4.86   5.79119  13.28781   9.25478  9.93812E-01  1.07239E+00  3.05275E+08  4.44245E+08 -4.08211E+18  6.13228E+03 -8.34734E+14  1.23354  -0.40306   0.68293   0.71010   0.28811  -15.31469
4.88   5.85240  13.30287   9.25518  9.93864E-01  1.07295E+00  3.06508E+08  4.45965E+08 -3.93930E+18  5.87896E+03 -7.63804E+14  1.23346  -0.40301   0.68307   0.71034   0.28788  -15.29152
4.90   5.91363  13.31804   9.25558  9.93755E-01  1.07382E+00  3.08080E+08  4.48181E+08 -3.81768E+18  5.64226E+03 -6.99129E+14  1.23338  -0.40295   0.68311   0.71071   0.28748  -15.26836
4.92   5.97486  13.33325   9.25599  9.93991E-01  1.07413E+00  3.09073E+08  4.49522E+08 -3.67168E+18  5.40445E+03 -6.39616E+14  1.23330  -0.40289   0.68343   0.71087   0.28739  -15.24520
4.94   6.03608  13.34890   9.25640  9.93847E-01  1.07257E+00  3.08464E+08  4.49107E+08 -3.44202E+18  5.15644E+03 -5.84128E+14  1.23321  -0.40283   0.68261   0.70982   0.28839  -15.22204
4.96   6.09727  13.36539   9.25679  9.93712E-01  1.07014E+00  3.07198E+08  4.47820E+08 -3.18608E+18  4.91025E+03 -5.32977E+14  1.23313  -0.40277   0.68167   0.70841   0.28975  -15.19888
4.98   6.15843  13.38205   9.25719  9.93744E-01  1.07349E+00  3.10596E+08  4.52325E+08 -3.19626E+18  4.73642E+03 -4.88910E+14  1.23305  -0.40271   0.68237   0.70994   0.28824  -15.17572
5.00   6.21975  13.39722   9.25761  9.93873E-01  1.08398E+00  3.20327E+08  4.64645E+08 -3.49867E+18  4.64645E+03 -4.51613E+14  1.23297  -0.40265   0.68518   0.71522   0.28304  -15.15256
5.02   6.28129  13.41000   9.25809  9.94029E-01  1.09339E+00  3.28516E+08  4.75484E+08 -3.72885E+18  4.54084E+03 -4.16935E+14  1.23290  -0.40260   0.68678   0.71900   0.27933  -15.12941
5.04   6.34293  13.42248   9.25858  9.94453E-01  1.09067E+00  3.27180E+08  4.73887E+08 -3.47054E+18  4.32191E+03 -3.80735E+14  1.23282  -0.40254   0.68659   0.71773   0.28071  -15.10625
5.06   6.40439  13.43716   9.25903  9.94680E-01  1.07661E+00  3.17018E+08  4.60886E+08 -2.80964E+18  4.01415E+03 -3.43913E+14  1.23274  -0.40249   0.68418   0.71160   0.28687  -15.08310
5.08   6.46560  13.45441   9.25943  9.94672E-01  1.06724E+00  3.10979E+08  4.53049E+08 -2.36174E+18  3.76830E+03 -3.11793E+14  1.23266  -0.40243   0.68276   0.70774   0.29071  -15.05994
